Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
3/7/2020,France,St Martin,18.0708,-63.0501,0,0,0
3/8/2020,France,St Martin,18.0708,-63.0501,0,0,0
3/9/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/10/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/11/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/12/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/13/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/14/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/15/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/16/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/17/2020,France,St Martin,18.0708,-63.0501,2,0,0
3/18/2020,France,St Martin,18.0708,-63.0501,3,0,0
3/19/2020,France,St Martin,18.0708,-63.0501,4,0,0
3/20/2020,France,St Martin,18.0708,-63.0501,4,0,0
3/21/2020,France,St Martin,18.0708,-63.0501,4,0,0
3/22/2020,France,St Martin,18.0708,-63.0501,5,0,0
3/23/2020,France,St Martin,18.0708,-63.0501,8,0,0
3/24/2020,France,St Martin,18.0708,-63.0501,8,0,0
3/25/2020,France,St Martin,18.0708,-63.0501,11,0,0
3/26/2020,France,St Martin,18.0708,-63.0501,11,0,0
3/27/2020,France,St Martin,18.0708,-63.0501,11,0,0
3/28/2020,France,St Martin,18.0708,-63.0501,11,0,0
3/29/2020,France,St Martin,18.0708,-63.0501,11,0,0
3/30/2020,France,St Martin,18.0708,-63.0501,15,2,1
3/31/2020,France,St Martin,18.0708,-63.0501,15,2,1
4/1/2020,France,St Martin,18.0708,-63.0501,15,2,1
4/2/2020,France,St Martin,18.0708,-63.0501,22,2,1
1/22/2020,Gabon,,-0.8037,11.6094,0,0,0
1/23/2020,Gabon,,-0.8037,11.6094,0,0,0
1/24/2020,Gabon,,-0.8037,11.6094,0,0,0
1/25/2020,Gabon,,-0.8037,11.6094,0,0,0
1/26/2020,Gabon,,-0.8037,11.6094,0,0,0
1/27/2020,Gabon,,-0.8037,11.6094,0,0,0
1/28/2020,Gabon,,-0.8037,11.6094,0,0,0
1/29/2020,Gabon,,-0.8037,11.6094,0,0,0
1/30/2020,Gabon,,-0.8037,11.6094,0,0,0
1/31/2020,Gabon,,-0.8037,11.6094,0,0,0
2/1/2020,Gabon,,-0.8037,11.6094,0,0,0
2/2/2020,Gabon,,-0.8037,11.6094,0,0,0
2/3/2020,Gabon,,-0.8037,11.6094,0,0,0
2/4/2020,Gabon,,-0.8037,11.6094,0,0,0
2/5/2020,Gabon,,-0.8037,11.6094,0,0,0
2/6/2020,Gabon,,-0.8037,11.6094,0,0,0
2/7/2020,Gabon,,-0.8037,11.6094,0,0,0
2/8/2020,Gabon,,-0.8037,11.6094,0,0,0
2/9/2020,Gabon,,-0.8037,11.6094,0,0,0
2/10/2020,Gabon,,-0.8037,11.6094,0,0,0
2/11/2020,Gabon,,-0.8037,11.6094,0,0,0
2/12/2020,Gabon,,-0.8037,11.6094,0,0,0
2/13/2020,Gabon,,-0.8037,11.6094,0,0,0
2/14/2020,Gabon,,-0.8037,11.6094,0,0,0
2/15/2020,Gabon,,-0.8037,11.6094,0,0,0
2/16/2020,Gabon,,-0.8037,11.6094,0,0,0
2/17/2020,Gabon,,-0.8037,11.6094,0,0,0
2/18/2020,Gabon,,-0.8037,11.6094,0,0,0
2/19/2020,Gabon,,-0.8037,11.6094,0,0,0
2/20/2020,Gabon,,-0.8037,11.6094,0,0,0
2/21/2020,Gabon,,-0.8037,11.6094,0,0,0
2/22/2020,Gabon,,-0.8037,11.6094,0,0,0
2/23/2020,Gabon,,-0.8037,11.6094,0,0,0
2/24/2020,Gabon,,-0.8037,11.6094,0,0,0
2/25/2020,Gabon,,-0.8037,11.6094,0,0,0
2/26/2020,Gabon,,-0.8037,11.6094,0,0,0
2/27/2020,Gabon,,-0.8037,11.6094,0,0,0
2/28/2020,Gabon,,-0.8037,11.6094,0,0,0
2/29/2020,Gabon,,-0.8037,11.6094,0,0,0
3/1/2020,Gabon,,-0.8037,11.6094,0,0,0
3/2/2020,Gabon,,-0.8037,11.6094,0,0,0
3/3/2020,Gabon,,-0.8037,11.6094,0,0,0
3/4/2020,Gabon,,-0.8037,11.6094,0,0,0
3/5/2020,Gabon,,-0.8037,11.6094,0,0,0
3/6/2020,Gabon,,-0.8037,11.6094,0,0,0
3/7/2020,Gabon,,-0.8037,11.6094,0,0,0
3/8/2020,Gabon,,-0.8037,11.6094,0,0,0
3/9/2020,Gabon,,-0.8037,11.6094,0,0,0
3/10/2020,Gabon,,-0.8037,11.6094,0,0,0
3/11/2020,Gabon,,-0.8037,11.6094,0,0,0
3/12/2020,Gabon,,-0.8037,11.6094,0,0,0
3/13/2020,Gabon,,-0.8037,11.6094,0,0,0
3/14/2020,Gabon,,-0.8037,11.6094,1,0,0
3/15/2020,Gabon,,-0.8037,11.6094,1,0,0
3/16/2020,Gabon,,-0.8037,11.6094,1,0,0
3/17/2020,Gabon,,-0.8037,11.6094,1,0,0
3/18/2020,Gabon,,-0.8037,11.6094,1,0,0
3/19/2020,Gabon,,-0.8037,11.6094,1,0,0
3/20/2020,Gabon,,-0.8037,11.6094,3,0,1
3/21/2020,Gabon,,-0.8037,11.6094,4,0,1
3/22/2020,Gabon,,-0.8037,11.6094,5,0,1
3/23/2020,Gabon,,-0.8037,11.6094,5,0,1
3/24/2020,Gabon,,-0.8037,11.6094,6,0,1
3/25/2020,Gabon,,-0.8037,11.6094,6,0,1
3/26/2020,Gabon,,-0.8037,11.6094,7,0,1
3/27/2020,Gabon,,-0.8037,11.6094,7,0,1
3/28/2020,Gabon,,-0.8037,11.6094,7,0,1
3/29/2020,Gabon,,-0.8037,11.6094,7,0,1
3/30/2020,Gabon,,-0.8037,11.6094,7,0,1
3/31/2020,Gabon,,-0.8037,11.6094,16,0,1
4/1/2020,Gabon,,-0.8037,11.6094,18,0,1
4/2/2020,Gabon,,-0.8037,11.6094,21,0,1
1/22/2020,Gambia,,13.4432,-15.3101,0,0,0
1/23/2020,Gambia,,13.4432,-15.3101,0,0,0
1/24/2020,Gambia,,13.4432,-15.3101,0,0,0
1/25/2020,Gambia,,13.4432,-15.3101,0,0,0
1/26/2020,Gambia,,13.4432,-15.3101,0,0,0
1/27/2020,Gambia,,13.4432,-15.3101,0,0,0
1/28/2020,Gambia,,13.4432,-15.3101,0,0,0
1/29/2020,Gambia,,13.4432,-15.3101,0,0,0
1/30/2020,Gambia,,13.4432,-15.3101,0,0,0
1/31/2020,Gambia,,13.4432,-15.3101,0,0,0
2/1/2020,Gambia,,13.4432,-15.3101,0,0,0
2/2/2020,Gambia,,13.4432,-15.3101,0,0,0
2/3/2020,Gambia,,13.4432,-15.3101,0,0,0
2/4/2020,Gambia,,13.4432,-15.3101,0,0,0
2/5/2020,Gambia,,13.4432,-15.3101,0,0,0
2/6/2020,Gambia,,13.4432,-15.3101,0,0,0
2/7/2020,Gambia,,13.4432,-15.3101,0,0,0
2/8/2020,Gambia,,13.4432,-15.3101,0,0,0
2/9/2020,Gambia,,13.4432,-15.3101,0,0,0
2/10/2020,Gambia,,13.4432,-15.3101,0,0,0
2/11/2020,Gambia,,13.4432,-15.3101,0,0,0
2/12/2020,Gambia,,13.4432,-15.3101,0,0,0
2/13/2020,Gambia,,13.4432,-15.3101,0,0,0
2/14/2020,Gambia,,13.4432,-15.3101,0,0,0
2/15/2020,Gambia,,13.4432,-15.3101,0,0,0
2/16/2020,Gambia,,13.4432,-15.3101,0,0,0
2/17/2020,Gambia,,13.4432,-15.3101,0,0,0
2/18/2020,Gambia,,13.4432,-15.3101,0,0,0
2/19/2020,Gambia,,13.4432,-15.3101,0,0,0
2/20/2020,Gambia,,13.4432,-15.3101,0,0,0
2/21/2020,Gambia,,13.4432,-15.3101,0,0,0
2/22/2020,Gambia,,13.4432,-15.3101,0,0,0
2/23/2020,Gambia,,13.4432,-15.3101,0,0,0
2/24/2020,Gambia,,13.4432,-15.3101,0,0,0
2/25/2020,Gambia,,13.4432,-15.3101,0,0,0
2/26/2020,Gambia,,13.4432,-15.3101,0,0,0
2/27/2020,Gambia,,13.4432,-15.3101,0,0,0
2/28/2020,Gambia,,13.4432,-15.3101,0,0,0
2/29/2020,Gambia,,13.4432,-15.3101,0,0,0
3/1/2020,Gambia,,13.4432,-15.3101,0,0,0
3/2/2020,Gambia,,13.4432,-15.3101,0,0,0
3/3/2020,Gambia,,13.4432,-15.3101,0,0,0
3/4/2020,Gambia,,13.4432,-15.3101,0,0,0
3/5/2020,Gambia,,13.4432,-15.3101,0,0,0
3/6/2020,Gambia,,13.4432,-15.3101,0,0,0
3/7/2020,Gambia,,13.4432,-15.3101,0,0,0
3/8/2020,Gambia,,13.4432,-15.3101,0,0,0
3/9/2020,Gambia,,13.4432,-15.3101,0,0,0
3/10/2020,Gambia,,13.4432,-15.3101,0,0,0
3/11/2020,Gambia,,13.4432,-15.3101,0,0,0
3/12/2020,Gambia,,13.4432,-15.3101,0,0,0
3/13/2020,Gambia,,13.4432,-15.3101,0,0,0
3/14/2020,Gambia,,13.4432,-15.3101,0,0,0
3/15/2020,Gambia,,13.4432,-15.3101,0,0,0
3/16/2020,Gambia,,13.4432,-15.3101,0,0,0
3/17/2020,Gambia,,13.4432,-15.3101,1,0,0
3/18/2020,Gambia,,13.4432,-15.3101,1,0,0
3/19/2020,Gambia,,13.4432,-15.3101,1,0,0
3/20/2020,Gambia,,13.4432,-15.3101,1,0,0
3/21/2020,Gambia,,13.4432,-15.3101,1,0,0
3/22/2020,Gambia,,13.4432,-15.3101,1,0,0
3/23/2020,Gambia,,13.4432,-15.3101,2,0,1
3/24/2020,Gambia,,13.4432,-15.3101,3,0,1
3/25/2020,Gambia,,13.4432,-15.3101,3,0,1
3/26/2020,Gambia,,13.4432,-15.3101,3,0,1
3/27/2020,Gambia,,13.4432,-15.3101,3,0,1
3/28/2020,Gambia,,13.4432,-15.3101,3,0,1
3/29/2020,Gambia,,13.4432,-15.3101,4,0,1
3/30/2020,Gambia,,13.4432,-15.3101,4,0,1
3/31/2020,Gambia,,13.4432,-15.3101,4,0,1
4/1/2020,Gambia,,13.4432,-15.3101,4,2,1
4/2/2020,Gambia,,13.4432,-15.3101,4,2,1
1/22/2020,Georgia,,42.3154,43.3569,0,0,0
1/23/2020,Georgia,,42.3154,43.3569,0,0,0
1/24/2020,Georgia,,42.3154,43.3569,0,0,0
1/25/2020,Georgia,,42.3154,43.3569,0,0,0
1/26/2020,Georgia,,42.3154,43.3569,0,0,0
1/27/2020,Georgia,,42.3154,43.3569,0,0,0
1/28/2020,Georgia,,42.3154,43.3569,0,0,0
1/29/2020,Georgia,,42.3154,43.3569,0,0,0
1/30/2020,Georgia,,42.3154,43.3569,0,0,0
1/31/2020,Georgia,,42.3154,43.3569,0,0,0
2/1/2020,Georgia,,42.3154,43.3569,0,0,0
2/2/2020,Georgia,,42.3154,43.3569,0,0,0
2/3/2020,Georgia,,42.3154,43.3569,0,0,0
2/4/2020,Georgia,,42.3154,43.3569,0,0,0
2/5/2020,Georgia,,42.3154,43.3569,0,0,0
2/6/2020,Georgia,,42.3154,43.3569,0,0,0
2/7/2020,Georgia,,42.3154,43.3569,0,0,0
2/8/2020,Georgia,,42.3154,43.3569,0,0,0
2/9/2020,Georgia,,42.3154,43.3569,0,0,0
2/10/2020,Georgia,,42.3154,43.3569,0,0,0
2/11/2020,Georgia,,42.3154,43.3569,0,0,0
2/12/2020,Georgia,,42.3154,43.3569,0,0,0
2/13/2020,Georgia,,42.3154,43.3569,0,0,0
2/14/2020,Georgia,,42.3154,43.3569,0,0,0
2/15/2020,Georgia,,42.3154,43.3569,0,0,0
2/16/2020,Georgia,,42.3154,43.3569,0,0,0
2/17/2020,Georgia,,42.3154,43.3569,0,0,0
2/18/2020,Georgia,,42.3154,43.3569,0,0,0
2/19/2020,Georgia,,42.3154,43.3569,0,0,0
2/20/2020,Georgia,,42.3154,43.3569,0,0,0
2/21/2020,Georgia,,42.3154,43.3569,0,0,0
2/22/2020,Georgia,,42.3154,43.3569,0,0,0
2/23/2020,Georgia,,42.3154,43.3569,0,0,0
2/24/2020,Georgia,,42.3154,43.3569,0,0,0
2/25/2020,Georgia,,42.3154,43.3569,0,0,0
2/26/2020,Georgia,,42.3154,43.3569,1,0,0
2/27/2020,Georgia,,42.3154,43.3569,1,0,0
2/28/2020,Georgia,,42.3154,43.3569,1,0,0
2/29/2020,Georgia,,42.3154,43.3569,1,0,0
3/1/2020,Georgia,,42.3154,43.3569,3,0,0
3/2/2020,Georgia,,42.3154,43.3569,3,0,0
3/3/2020,Georgia,,42.3154,43.3569,3,0,0
3/4/2020,Georgia,,42.3154,43.3569,3,0,0
3/5/2020,Georgia,,42.3154,43.3569,4,0,0
3/6/2020,Georgia,,42.3154,43.3569,4,0,0
3/7/2020,Georgia,,42.3154,43.3569,4,0,0
3/8/2020,Georgia,,42.3154,43.3569,13,0,0
3/9/2020,Georgia,,42.3154,43.3569,15,0,0
3/10/2020,Georgia,,42.3154,43.3569,15,0,0
3/11/2020,Georgia,,42.3154,43.3569,24,0,0
3/12/2020,Georgia,,42.3154,43.3569,24,0,0
3/13/2020,Georgia,,42.3154,43.3569,25,0,0
3/14/2020,Georgia,,42.3154,43.3569,30,0,0
3/15/2020,Georgia,,42.3154,43.3569,33,0,0
3/16/2020,Georgia,,42.3154,43.3569,33,1,0
3/17/2020,Georgia,,42.3154,43.3569,34,1,0
3/18/2020,Georgia,,42.3154,43.3569,38,1,0
3/19/2020,Georgia,,42.3154,43.3569,40,1,0
3/20/2020,Georgia,,42.3154,43.3569,43,1,0
3/21/2020,Georgia,,42.3154,43.3569,49,1,0
3/22/2020,Georgia,,42.3154,43.3569,54,3,0
3/23/2020,Georgia,,42.3154,43.3569,61,3,0
3/24/2020,Georgia,,42.3154,43.3569,70,9,0
3/25/2020,Georgia,,42.3154,43.3569,75,10,0
3/26/2020,Georgia,,42.3154,43.3569,79,11,0
3/27/2020,Georgia,,42.3154,43.3569,83,14,0
3/28/2020,Georgia,,42.3154,43.3569,90,14,0
3/29/2020,Georgia,,42.3154,43.3569,91,18,0
3/30/2020,Georgia,,42.3154,43.3569,103,20,0
3/31/2020,Georgia,,42.3154,43.3569,110,21,0
4/1/2020,Georgia,,42.3154,43.3569,117,23,0
4/2/2020,Georgia,,42.3154,43.3569,134,26,0
1/22/2020,Germany,,51,9,0,0,0
1/23/2020,Germany,,51,9,0,0,0
1/24/2020,Germany,,51,9,0,0,0
1/25/2020,Germany,,51,9,0,0,0
1/26/2020,Germany,,51,9,0,0,0
1/27/2020,Germany,,51,9,1,0,0
1/28/2020,Germany,,51,9,4,0,0
1/29/2020,Germany,,51,9,4,0,0
1/30/2020,Germany,,51,9,4,0,0
1/31/2020,Germany,,51,9,5,0,0
2/1/2020,Germany,,51,9,8,0,0
2/2/2020,Germany,,51,9,10,0,0
2/3/2020,Germany,,51,9,12,0,0
2/4/2020,Germany,,51,9,12,0,0
2/5/2020,Germany,,51,9,12,0,0
2/6/2020,Germany,,51,9,12,0,0
2/7/2020,Germany,,51,9,13,0,0
2/8/2020,Germany,,51,9,13,0,0
2/9/2020,Germany,,51,9,14,0,0
2/10/2020,Germany,,51,9,14,0,0
2/11/2020,Germany,,51,9,16,0,0
2/12/2020,Germany,,51,9,16,0,0
2/13/2020,Germany,,51,9,16,1,0
2/14/2020,Germany,,51,9,16,1,0
2/15/2020,Germany,,51,9,16,1,0
2/16/2020,Germany,,51,9,16,1,0
2/17/2020,Germany,,51,9,16,1,0
2/18/2020,Germany,,51,9,16,12,0
2/19/2020,Germany,,51,9,16,12,0
2/20/2020,Germany,,51,9,16,12,0
2/21/2020,Germany,,51,9,16,14,0
2/22/2020,Germany,,51,9,16,14,0
2/23/2020,Germany,,51,9,16,14,0
2/24/2020,Germany,,51,9,16,14,0
2/25/2020,Germany,,51,9,17,14,0
2/26/2020,Germany,,51,9,27,15,0
2/27/2020,Germany,,51,9,46,16,0
2/28/2020,Germany,,51,9,48,16,0
2/29/2020,Germany,,51,9,79,16,0
3/1/2020,Germany,,51,9,130,16,0
3/2/2020,Germany,,51,9,159,16,0
3/3/2020,Germany,,51,9,196,16,0
3/4/2020,Germany,,51,9,262,16,0
3/5/2020,Germany,,51,9,482,16,0
3/6/2020,Germany,,51,9,670,17,0
3/7/2020,Germany,,51,9,799,18,0
3/8/2020,Germany,,51,9,1040,18,0
3/9/2020,Germany,,51,9,1176,18,2
3/10/2020,Germany,,51,9,1457,18,2
3/11/2020,Germany,,51,9,1908,25,3
3/12/2020,Germany,,51,9,2078,25,3
3/13/2020,Germany,,51,9,3675,46,7
3/14/2020,Germany,,51,9,4585,46,9
3/15/2020,Germany,,51,9,5795,46,11
3/16/2020,Germany,,51,9,7272,67,17
3/17/2020,Germany,,51,9,9257,67,24
3/18/2020,Germany,,51,9,12327,105,28
3/19/2020,Germany,,51,9,15320,113,44
3/20/2020,Germany,,51,9,19848,180,67
3/21/2020,Germany,,51,9,22213,233,84
3/22/2020,Germany,,51,9,24873,266,94
3/23/2020,Germany,,51,9,29056,266,123
3/24/2020,Germany,,51,9,32986,3243,157
3/25/2020,Germany,,51,9,37323,3547,206
3/26/2020,Germany,,51,9,43938,5673,267
3/27/2020,Germany,,51,9,50871,6658,342
3/28/2020,Germany,,51,9,57695,8481,433
3/29/2020,Germany,,51,9,62095,9211,533
3/30/2020,Germany,,51,9,66885,13500,645
3/31/2020,Germany,,51,9,71808,16100,775
4/1/2020,Germany,,51,9,77872,18700,920
4/2/2020,Germany,,51,9,84794,22440,1107
1/22/2020,Ghana,,7.9465,-1.0232,0,0,0
1/23/2020,Ghana,,7.9465,-1.0232,0,0,0
1/24/2020,Ghana,,7.9465,-1.0232,0,0,0
1/25/2020,Ghana,,7.9465,-1.0232,0,0,0
1/26/2020,Ghana,,7.9465,-1.0232,0,0,0
1/27/2020,Ghana,,7.9465,-1.0232,0,0,0
1/28/2020,Ghana,,7.9465,-1.0232,0,0,0
1/29/2020,Ghana,,7.9465,-1.0232,0,0,0
1/30/2020,Ghana,,7.9465,-1.0232,0,0,0
1/31/2020,Ghana,,7.9465,-1.0232,0,0,0
2/1/2020,Ghana,,7.9465,-1.0232,0,0,0
2/2/2020,Ghana,,7.9465,-1.0232,0,0,0
2/3/2020,Ghana,,7.9465,-1.0232,0,0,0
2/4/2020,Ghana,,7.9465,-1.0232,0,0,0
2/5/2020,Ghana,,7.9465,-1.0232,0,0,0
2/6/2020,Ghana,,7.9465,-1.0232,0,0,0
2/7/2020,Ghana,,7.9465,-1.0232,0,0,0
2/8/2020,Ghana,,7.9465,-1.0232,0,0,0
2/9/2020,Ghana,,7.9465,-1.0232,0,0,0
2/10/2020,Ghana,,7.9465,-1.0232,0,0,0
2/11/2020,Ghana,,7.9465,-1.0232,0,0,0
2/12/2020,Ghana,,7.9465,-1.0232,0,0,0
2/13/2020,Ghana,,7.9465,-1.0232,0,0,0
2/14/2020,Ghana,,7.9465,-1.0232,0,0,0
2/15/2020,Ghana,,7.9465,-1.0232,0,0,0
2/16/2020,Ghana,,7.9465,-1.0232,0,0,0
2/17/2020,Ghana,,7.9465,-1.0232,0,0,0
2/18/2020,Ghana,,7.9465,-1.0232,0,0,0
2/19/2020,Ghana,,7.9465,-1.0232,0,0,0
2/20/2020,Ghana,,7.9465,-1.0232,0,0,0
2/21/2020,Ghana,,7.9465,-1.0232,0,0,0
2/22/2020,Ghana,,7.9465,-1.0232,0,0,0
2/23/2020,Ghana,,7.9465,-1.0232,0,0,0
2/24/2020,Ghana,,7.9465,-1.0232,0,0,0
2/25/2020,Ghana,,7.9465,-1.0232,0,0,0
2/26/2020,Ghana,,7.9465,-1.0232,0,0,0
2/27/2020,Ghana,,7.9465,-1.0232,0,0,0
2/28/2020,Ghana,,7.9465,-1.0232,0,0,0
2/29/2020,Ghana,,7.9465,-1.0232,0,0,0
3/1/2020,Ghana,,7.9465,-1.0232,0,0,0
3/2/2020,Ghana,,7.9465,-1.0232,0,0,0
3/3/2020,Ghana,,7.9465,-1.0232,0,0,0
3/4/2020,Ghana,,7.9465,-1.0232,0,0,0
3/5/2020,Ghana,,7.9465,-1.0232,0,0,0
3/6/2020,Ghana,,7.9465,-1.0232,0,0,0
3/7/2020,Ghana,,7.9465,-1.0232,0,0,0
3/8/2020,Ghana,,7.9465,-1.0232,0,0,0
3/9/2020,Ghana,,7.9465,-1.0232,0,0,0
3/10/2020,Ghana,,7.9465,-1.0232,0,0,0
3/11/2020,Ghana,,7.9465,-1.0232,0,0,0
3/12/2020,Ghana,,7.9465,-1.0232,0,0,0
3/13/2020,Ghana,,7.9465,-1.0232,0,0,0
3/14/2020,Ghana,,7.9465,-1.0232,3,0,0
3/15/2020,Ghana,,7.9465,-1.0232,6,0,0
3/16/2020,Ghana,,7.9465,-1.0232,6,0,0
3/17/2020,Ghana,,7.9465,-1.0232,7,0,0
3/18/2020,Ghana,,7.9465,-1.0232,7,0,0
3/19/2020,Ghana,,7.9465,-1.0232,11,0,0
3/20/2020,Ghana,,7.9465,-1.0232,16,0,0
3/21/2020,Ghana,,7.9465,-1.0232,19,0,1
3/22/2020,Ghana,,7.9465,-1.0232,23,0,1
3/23/2020,Ghana,,7.9465,-1.0232,27,0,2
3/24/2020,Ghana,,7.9465,-1.0232,53,0,2
3/25/2020,Ghana,,7.9465,-1.0232,93,0,4
3/26/2020,Ghana,,7.9465,-1.0232,132,1,4
3/27/2020,Ghana,,7.9465,-1.0232,137,2,4
3/28/2020,Ghana,,7.9465,-1.0232,141,2,5
3/29/2020,Ghana,,7.9465,-1.0232,152,2,5
3/30/2020,Ghana,,7.9465,-1.0232,152,2,5
3/31/2020,Ghana,,7.9465,-1.0232,161,31,5
4/1/2020,Ghana,,7.9465,-1.0232,195,31,5
4/2/2020,Ghana,,7.9465,-1.0232,204,31,5
1/22/2020,Greece,,39.0742,21.8243,0,0,0
1/23/2020,Greece,,39.0742,21.8243,0,0,0
1/24/2020,Greece,,39.0742,21.8243,0,0,0
1/25/2020,Greece,,39.0742,21.8243,0,0,0
1/26/2020,Greece,,39.0742,21.8243,0,0,0
1/27/2020,Greece,,39.0742,21.8243,0,0,0
1/28/2020,Greece,,39.0742,21.8243,0,0,0
1/29/2020,Greece,,39.0742,21.8243,0,0,0
1/30/2020,Greece,,39.0742,21.8243,0,0,0
1/31/2020,Greece,,39.0742,21.8243,0,0,0
2/1/2020,Greece,,39.0742,21.8243,0,0,0
2/2/2020,Greece,,39.0742,21.8243,0,0,0
2/3/2020,Greece,,39.0742,21.8243,0,0,0
2/4/2020,Greece,,39.0742,21.8243,0,0,0
2/5/2020,Greece,,39.0742,21.8243,0,0,0
2/6/2020,Greece,,39.0742,21.8243,0,0,0
2/7/2020,Greece,,39.0742,21.8243,0,0,0
2/8/2020,Greece,,39.0742,21.8243,0,0,0
2/9/2020,Greece,,39.0742,21.8243,0,0,0
2/10/2020,Greece,,39.0742,21.8243,0,0,0
2/11/2020,Greece,,39.0742,21.8243,0,0,0
2/12/2020,Greece,,39.0742,21.8243,0,0,0
2/13/2020,Greece,,39.0742,21.8243,0,0,0
2/14/2020,Greece,,39.0742,21.8243,0,0,0
2/15/2020,Greece,,39.0742,21.8243,0,0,0
2/16/2020,Greece,,39.0742,21.8243,0,0,0
2/17/2020,Greece,,39.0742,21.8243,0,0,0
2/18/2020,Greece,,39.0742,21.8243,0,0,0
2/19/2020,Greece,,39.0742,21.8243,0,0,0
2/20/2020,Greece,,39.0742,21.8243,0,0,0
2/21/2020,Greece,,39.0742,21.8243,0,0,0
2/22/2020,Greece,,39.0742,21.8243,0,0,0
2/23/2020,Greece,,39.0742,21.8243,0,0,0
2/24/2020,Greece,,39.0742,21.8243,0,0,0
2/25/2020,Greece,,39.0742,21.8243,0,0,0
2/26/2020,Greece,,39.0742,21.8243,1,0,0
2/27/2020,Greece,,39.0742,21.8243,3,0,0
2/28/2020,Greece,,39.0742,21.8243,4,0,0
2/29/2020,Greece,,39.0742,21.8243,4,0,0
3/1/2020,Greece,,39.0742,21.8243,7,0,0
3/2/2020,Greece,,39.0742,21.8243,7,0,0
3/3/2020,Greece,,39.0742,21.8243,7,0,0
3/4/2020,Greece,,39.0742,21.8243,9,0,0
3/5/2020,Greece,,39.0742,21.8243,31,0,0
3/6/2020,Greece,,39.0742,21.8243,45,0,0
3/7/2020,Greece,,39.0742,21.8243,46,0,0
3/8/2020,Greece,,39.0742,21.8243,73,0,0
3/9/2020,Greece,,39.0742,21.8243,73,0,0
3/10/2020,Greece,,39.0742,21.8243,89,0,0
3/11/2020,Greece,,39.0742,21.8243,99,0,1
3/12/2020,Greece,,39.0742,21.8243,99,0,1
3/13/2020,Greece,,39.0742,21.8243,190,0,1
3/14/2020,Greece,,39.0742,21.8243,228,8,3
3/15/2020,Greece,,39.0742,21.8243,331,8,4
3/16/2020,Greece,,39.0742,21.8243,331,8,4
3/17/2020,Greece,,39.0742,21.8243,387,8,5
3/18/2020,Greece,,39.0742,21.8243,418,8,5
3/19/2020,Greece,,39.0742,21.8243,418,8,6
3/20/2020,Greece,,39.0742,21.8243,495,19,6
3/21/2020,Greece,,39.0742,21.8243,530,19,13
3/22/2020,Greece,,39.0742,21.8243,624,19,15
3/23/2020,Greece,,39.0742,21.8243,695,19,17
3/24/2020,Greece,,39.0742,21.8243,743,29,20
3/25/2020,Greece,,39.0742,21.8243,821,36,22
3/26/2020,Greece,,39.0742,21.8243,892,36,26
3/27/2020,Greece,,39.0742,21.8243,966,52,28
3/28/2020,Greece,,39.0742,21.8243,1061,52,32
3/29/2020,Greece,,39.0742,21.8243,1156,52,38
3/30/2020,Greece,,39.0742,21.8243,1212,52,43
3/31/2020,Greece,,39.0742,21.8243,1314,52,49
4/1/2020,Greece,,39.0742,21.8243,1415,52,50
4/2/2020,Greece,,39.0742,21.8243,1544,61,53
1/22/2020,Grenada,,12.1165,-61.679,0,0,0
1/23/2020,Grenada,,12.1165,-61.679,0,0,0
1/24/2020,Grenada,,12.1165,-61.679,0,0,0
1/25/2020,Grenada,,12.1165,-61.679,0,0,0
1/26/2020,Grenada,,12.1165,-61.679,0,0,0
1/27/2020,Grenada,,12.1165,-61.679,0,0,0
1/28/2020,Grenada,,12.1165,-61.679,0,0,0
1/29/2020,Grenada,,12.1165,-61.679,0,0,0
1/30/2020,Grenada,,12.1165,-61.679,0,0,0
1/31/2020,Grenada,,12.1165,-61.679,0,0,0
2/1/2020,Grenada,,12.1165,-61.679,0,0,0
2/2/2020,Grenada,,12.1165,-61.679,0,0,0
2/3/2020,Grenada,,12.1165,-61.679,0,0,0
2/4/2020,Grenada,,12.1165,-61.679,0,0,0
2/5/2020,Grenada,,12.1165,-61.679,0,0,0
2/6/2020,Grenada,,12.1165,-61.679,0,0,0
2/7/2020,Grenada,,12.1165,-61.679,0,0,0
2/8/2020,Grenada,,12.1165,-61.679,0,0,0
2/9/2020,Grenada,,12.1165,-61.679,0,0,0
2/10/2020,Grenada,,12.1165,-61.679,0,0,0
2/11/2020,Grenada,,12.1165,-61.679,0,0,0
2/12/2020,Grenada,,12.1165,-61.679,0,0,0
2/13/2020,Grenada,,12.1165,-61.679,0,0,0
2/14/2020,Grenada,,12.1165,-61.679,0,0,0
2/15/2020,Grenada,,12.1165,-61.679,0,0,0
2/16/2020,Grenada,,12.1165,-61.679,0,0,0
2/17/2020,Grenada,,12.1165,-61.679,0,0,0
2/18/2020,Grenada,,12.1165,-61.679,0,0,0
2/19/2020,Grenada,,12.1165,-61.679,0,0,0
2/20/2020,Grenada,,12.1165,-61.679,0,0,0
2/21/2020,Grenada,,12.1165,-61.679,0,0,0
